obj_id,spec_obj_id,u,g,r,i,z,redshift,class,split
1237678859550130432,6982883004411828224,21.9351,20.16799,18.62802,17.99721,17.63,0.2887937,GALAXY,test
1237664877802291456,6525869622071416832,25.46388,23.06819,21.37757,20.1734,19.59346,0.7246649,GALAXY,train
1237659330317844736,3892325122014552064,21.18692,19.82328,19.9191,20.01864,20.12092,-0.001089617,STAR,train
1237668348135932160,1920950775320700928,20.39201,18.61609,17.67167,17.23994,16.91339,0.1557912,GALAXY,train
1237658205040870400,8319372656639236096,25.5926,24.46177,22.11633,20.96582,19.9337,0.7780731,GALAXY,test
1237679580546466560,8707824090302666752,25.23832,24.21944,21.80359,20.47004,19.6226,0.8789955,GALAXY,train
1237679580546335232,7058419178026588160,22.7314,21.52677,20.18862,19.39755,18.94148,0.5537075,GALAXY,train
1237659324945924864,7565096128754243584,22.6279,21.7541,20.02091,19.10134,18.77164,0.4861864,GALAXY,train
1237659324946579712,9457564021886834688,24.24654,21.42249,19.68574,19.08947,18.72742,0.3184658,GALAXY,train
1237659324956345344,5843465973324339200,26.12319,22.29543,20.32108,19.33169,18.94746,0.581177,GALAXY,test
1237680276869153536,7336615966271625216,23.6786,22.88745,21.27472,19.95675,19.73707,0.5103285,GALAXY,train
1237680276869350144,7335272912231094272,27.12395,22.20973,21.06152,19.7424,19.26513,0.5671324,GALAXY,test
1237658192147972608,12005645116192872448,22.17903,20.71873,20.29943,20.06551,19.91741,0.0001569603,STAR,test
1237663789560168960,3608608788568973312,20.09916,18.83587,18.31338,18.13075,18.13073,-0.0002394048,STAR,train
1237662701865271296,7109017602702465024,25.13765,22.9929,21.10196,19.91354,19.73026,-0.0002029594,STAR,train
1237672764979938048,6893953128745687040,23.87017,22.88809,20.97201,19.85697,19.52364,0.5052059,GALAXY,train
1237669762795766528,4984496703883466752,22.42072,21.88556,21.11476,19.83921,19.52078,0.6991099,GALAXY,train
1237660240312664320,3583822222814453760,23.64677,21.21711,19.73675,18.81885,18.32247,7.323481e-05,STAR,test
1237662529528266752,1918562631635986432,19.7571,17.8141,16.86012,16.44398,16.10641,0.09151982,GALAXY,train
1237662529530233088,1923087402314786816,20.32298,18.49161,17.60059,17.2155,16.88999,0.07834557,GALAXY,test
1237663917347635456,2114524487629170688,22.02951,20.27804,18.44698,17.78419,17.34055,0.3072921,GALAXY,train
1237658298454376960,5402212983727478784,23.85373,21.46685,21.46384,21.25891,21.40855,1.492564,QSO,test
1237651191359209728,8192051963820791808,22.02115,20.60704,19.9082,19.67074,19.44287,-0.0002398019,STAR,train
1237661959366509312,7513384173241128960,22.63189,21.47411,20.2851,19.88246,19.57177,0.3738407,GALAXY,test
1237662306741060352,4714194957388503040,21.80356,23.83588,20.77807,19.56605,18.87484,0.6463231,GALAXY,test
1237655369293693440,7666261644943841280,25.49976,21.56891,20.09841,19.21793,18.61602,0.5016182,GALAXY,train
1237671262273536512,2899337189311670272,22.42424,20.86107,19.08811,18.38721,17.96068,0.4462513,GALAXY,train
1237666210856568064,2471503198670579712,21.23966,19.20363,18.35597,17.99015,17.79146,0.0002352939,STAR,train
1237668332564316416,3094082416445253632,17.00454,15.96536,15.93662,15.97397,16.04056,-0.0007099621,STAR,train
1237667781760516608,6726172054020970496,25.53667,21.92623,20.42159,19.36136,18.9697,0.5471211,GALAXY,test
1237667781739479296,2736110560469870592,19.82745,18.35754,17.5988,17.1594,16.84639,0.0702455,GALAXY,train
1237664668423488256,5029504659037116416,23.22508,22.29506,20.65817,19.84433,19.40023,0.4763408,GALAXY,train
1237668495773205248,10781704501280921600,26.0875,23.07523,22.708,21.32916,22.70213,0.4857284,GALAXY,train
1237667781740462848,5961658248969082880,24.3986,22.44354,20.65723,19.68054,19.25164,0.5222186,GALAXY,train
1237667781740724992,5967368287797139456,22.97009,21.47308,20.33796,19.52251,19.11752,0.4914905,GALAXY,train
1237664673789378816,9986894757048375296,20.52527,20.53782,20.58286,20.25749,20.20716,0.0,GALAXY,train
1237655347818659840,3889019165746503680,19.84831,18.73631,18.33626,18.15265,18.10736,-0.000855545,STAR,test
1237655347820888576,9598336970549123072,22.24642,22.14451,21.55078,21.49466,21.41153,1.219674,QSO,train
1237678598629819392,10632003797659179008,22.93431,22.86729,22.0027,21.70214,21.28751,0.7741182,GALAXY,train
1237664093977248256,12807357047671904256,20.96967,20.96968,20.87605,20.48615,20.55888,1.743885,QSO,train
1237666338116469248,782514490972334080,23.08408,21.28688,19.59707,18.5945,18.14491,0.5002618,GALAXY,train
1237666338115551488,447060633318352896,19.19583,17.46042,16.61438,16.22635,15.90449,0.04540989,GALAXY,train
1237665547826430464,2838509190006204416,19.6123,19.62582,18.86694,18.87693,18.77548,1.332019,QSO,train
1237664874039542016,5063204959769876480,19.07204,18.12831,17.83308,17.72066,17.72205,-0.0004948684,STAR,train
1237661959370178560,9242560288632625152,24.40435,21.18599,20.57147,20.48156,20.48021,3.361457,QSO,train
1237662306733523968,5317709198997608448,25.63928,23.43605,21.53948,20.29926,19.87681,0.6390463,GALAXY,train
1237662306721858560,9445214851184220160,25.49382,24.2457,21.27924,20.15061,19.22699,0.8352728,GALAXY,train
1237680276869284608,8666207565812881408,24.10885,24.04905,21.83871,20.63484,19.7529,0.4742404,GALAXY,train
1237667429027545088,3659284455446650880,19.77442,18.67758,18.30312,18.14639,18.06476,0.0005603648,STAR,train
1237679433451962368,8911687825919072256,18.01646,17.93769,17.95246,17.75036,17.68783,1.724859,QSO,train
1237658203429208064,1062855603229059072,19.37462,18.1566,17.73855,17.49576,17.30305,0.04365304,GALAXY,train
1237658203424162048,5224238889108264960,22.00094,20.45932,18.80997,18.20866,17.77127,0.3877354,GALAXY,train
1237658203439759616,8349834352096729088,21.29898,19.40895,18.11068,17.60238,17.33118,0.207765,GALAXY,train
1237679998236099328,10375225219921238016,23.52297,22.77076,22.41795,22.42089,21.47382,0.9171093,GALAXY,train
1237679998233805056,4932821576775391232,23.45207,21.47871,19.4589,18.58703,17.97288,0.5304451,GALAXY,train
1237668572548956672,3172800033699424256,21.75563,20.53806,19.90041,19.57963,19.73196,-0.0006373234,STAR,train
1237662474235740160,4707569849941121024,23.12174,21.06417,20.00429,19.15538,18.8626,0.2650043,GALAXY,train
1237654030867562752,578859645251119104,19.44701,18.97635,19.04934,18.9091,18.89025,0.6869797,QSO,train
1237655500273811712,4.560005767324e+18,21.82094,21.11596,20.97601,20.67756,20.43097,2.278013,QSO,train
1237667734505521408,7231778352868382720,24.27185,21.48468,19.60778,18.91211,18.42908,0.3463976,GALAXY,train
1237678619561165312,4824545520919009280,21.61788,19.69425,18.11379,17.5457,17.18169,0.2643201,GALAXY,train
1237665566070735104,6640790573564581888,22.13904,21.49656,19.97207,19.16322,18.79785,0.4733856,GALAXY,train
1237665128554300160,4352908079710623744,22.76959,21.78857,20.16357,19.36039,18.79378,0.4610778,GALAXY,train
1237665128557904128,2410688378019276800,19.03401,17.78177,17.22042,16.86629,16.62329,0.0539447,GALAXY,train
1237667735059890176,3125596898967185408,19.03176,17.97057,17.52202,17.34148,17.27299,-9.464883e-05,STAR,train
1237667735061790720,6168965669465643008,18.59965,17.63911,17.35675,17.24499,17.23353,-0.0001207227,STAR,train
1237665570366030080,3875371752209096704,20.25238,18.2347,17.35256,17.01521,16.82514,-6.781075e-05,STAR,train
1237661362371363328,7459321185949734912,22.30264,20.63269,20.30247,20.38309,20.28396,2.670338,QSO,train
1237661362371756288,7597701870879266816,19.41789,19.21283,19.54659,19.83938,20.23985,-2.435364e-05,STAR,train
1237661362373918976,8363198915445807104,21.06654,20.8413,20.74751,20.40722,20.52177,1.696676,QSO,train
1237661362374050304,8363187645451622400,22.34731,21.97088,21.73692,21.53003,21.37456,1.14723,QSO,train
1237661362368545280,3790999078435921920,24.86731,21.35174,19.87876,19.06243,18.68082,0.0002212021,STAR,train
1.237658191072e+18,5011436378468407296,24.91444,21.89469,20.47531,19.50861,19.07419,0.5172681,GALAXY,train
1237658191072658688,11584605554669279232,23.65874,22.98262,21.69714,20.43188,19.65492,0.6992577,GALAXY,test
1237664673789378816,4475701808111835136,23.24378,19.9528,19.69522,19.78598,19.60584,3.248802,QSO,train
1237665547825906432,4421661911319599104,24.56613,21.69554,21.11488,20.82111,20.8031,-0.0006409496,STAR,test
1237664874045112832,10803274724085618688,24.81492,22.59785,22.3904,21.79736,20.98558,0.8039666,GALAXY,test
1237671768535859968,7644991866979768320,25.52833,22.40852,21.82813,21.91931,21.57865,-0.0007519975,STAR,train
1237657070090780928,459415296176842752,20.87679,18.67719,17.82179,17.48211,17.1625,0.1360036,GALAXY,train
1237665570369765632,9610821102378178560,19.58813,19.40976,19.37315,19.1144,19.05726,0.0,GALAXY,train
1237665570370159104,9610688886104938496,21.59894,21.25333,20.9573,20.97709,21.1434,1.084621,QSO,train
1237664092898656512,10815463360554096640,17.91605,16.97933,16.66364,16.55506,16.53077,-0.0002170678,STAR,train
1237664092899115264,12523441704953731072,21.26217,21.10711,20.99569,20.8564,20.63687,1.678503,QSO,train
1237664092899246080,3544363498752548864,19.06229,17.76546,17.23572,16.99797,16.88664,-0.0003910807,STAR,test
1237664093974561280,2175382987124795392,25.19588,22.67843,21.37462,20.04584,19.32063,8.75047e-05,STAR,train
1237664093974888704,12003366103617394688,21.13118,20.87699,20.74415,20.43353,20.26619,0.6051954,QSO,test
1237664093975675136,12003460386739476480,21.92856,21.30722,21.0536,20.66171,20.43722,5.982324,QSO,train
1237664093976789760,11759064789938362368,23.64534,22.98278,22.32227,21.7376,21.77335,0.7900034,GALAXY,test
1237666338115944448,4759268058622875648,26.27808,21.31608,19.51587,18.78284,18.44853,0.4360677,GALAXY,train
1237666338114109696,444788767232911360,20.13002,18.07983,16.79579,16.29808,15.92301,0.1729699,GALAXY,train
1237666338114175232,779124971485030400,18.59712,16.73647,15.88017,15.47124,15.12291,0.04254539,GALAXY,test
1237666338116206592,1688931561581340672,21.34502,19.42273,17.99892,17.43829,17.0949,0.1544998,GALAXY,train
1237666338116469248,1.0502559387411e+19,23.01849,23.04548,21.9197,21.35656,20.58392,0.6969329,GALAXY,train
1237661137961615360,1612375578399238144,24.21853,21.95251,20.41842,19.5047,19.04774,0.000193367,STAR,train
1237661137960173824,9970008182607861760,22.16173,22.4399,21.93141,22.17301,22.6504,0.3444836,GALAXY,test
1.237678859554e+18,5257011755708864512,22.87349,21.55803,19.82632,18.9946,18.3991,0.4607797,GALAXY,train
1237660240312992000,8168407783114561536,20.09204,18.52244,17.79775,17.48731,17.31428,-0.0005050521,STAR,train
1237660240313909504,3583911833012117504,20.87491,18.23069,17.11833,16.71735,16.4995,4.370448e-05,STAR,train
1237662529534886144,1934345307693279232,18.79354,17.44096,16.79747,16.43002,16.16229,0.07791685,GALAXY,train
1237662529528005376,6133910764820649984,25.15985,21.86033,19.88555,18.87851,18.40842,0.5468504,GALAXY,train
1237662529526039040,6126099284528224256,24.95361,22.11136,20.41101,19.5882,19.0735,0.4759303,GALAXY,train
1237663917342262272,8196804047170459648,23.08377,24.0786,22.09399,20.59698,19.87326,0.6966769,GALAXY,train
1237663917338526208,2103299828904650752,25.56132,20.83554,19.05074,18.37936,17.97248,0.3177461,GALAXY,test
1237665127991083520,11755622218947909632,24.0692,22.99506,22.03874,21.74938,21.47022,0.8045283,GALAXY,train
1237680306404458752,8670802971003738112,21.61086,19.91471,19.24697,18.99919,18.87596,1.268882e-05,STAR,train
1237660962936586752,12006868327945492480,22.70266,21.89155,21.7137,21.69866,21.35661,1.581337,QSO,test
1237661362370380032,8344099023997917184,22.63519,20.51866,19.68089,19.34033,19.36555,-0.0001008267,STAR,test
1237661362370576640,7458224972840065024,22.3345,20.11953,19.85842,19.79839,19.69966,3.086987,QSO,train
1237657630066343936,7522212152100542464,21.02703,20.49298,20.50737,20.44098,20.29746,2.218023,QSO,train
1237657630041637120,5020517519813007360,24.06152,24.64609,20.91693,20.1462,22.8277,8.7821e-05,STAR,test
1237651191358882048,8212509746642835456,20.57897,20.22231,20.2176,20.28058,20.36259,0.6539352,GALAXY,train
1237658206103077376,13117889919107487744,22.04659,21.78151,21.57097,21.3061,21.06903,1.454849,QSO,train
1237661357002195200,1619108163829655552,19.96302,18.58589,17.75138,17.3117,16.96859,0.142088,GALAXY,train
1237661357004161280,1625883079602104320,19.54195,18.20374,17.57009,17.25214,16.98525,0.1163222,GALAXY,train
1237664673793048832,9994735099638470656,21.45864,21.28085,21.12677,20.80705,20.66027,0.7352659,GALAXY,train
1237651539798524160,9472237830199859200,20.04877,19.87114,19.82422,19.83286,19.6226,0.7768947,QSO,train
1237651539778797824,2705652988533303296,20.45027,19.34796,19.05657,18.97605,18.98567,-0.0002225481,STAR,train
1237651539780370688,7973808520595527680,21.25753,20.80254,20.5076,20.46721,20.47562,0.8608563,QSO,train
1237679433450127872,8901600631770601472,22.29607,21.82115,21.5102,21.09198,21.34572,1.563959,QSO,train
1237679433451307264,8908364826918803456,20.98305,20.97308,20.82625,20.49411,20.42883,1.635731,QSO,train
1237665570369176064,6785803238979688448,20.23873,19.40303,19.29399,19.29046,19.29427,2.706137,QSO,train
1237664092899312128,1.2523423288134e+19,21.26479,21.18255,21.08798,20.67098,20.5321,2.013877,QSO,test
1237651737378816768,4547659626955692032,21.8601,21.70816,21.09671,20.11802,20.14118,0.5770596,GALAXY,test
1237668756164838400,3532026702203035648,19.56434,17.88381,17.12178,16.81441,16.63063,-0.0002345145,STAR,train
1237662223519121920,6468339045907060736,22.41699,21.58517,21.63273,21.42176,21.35668,2.706891,QSO,train
1237678619561361664,4824528478488778752,19.41501,17.30439,16.22281,15.75837,15.39124,0.120684,GALAXY,train
1237678619579515136,8819414335829071872,20.74097,18.7998,17.69175,17.24759,16.91128,0.1454098,GALAXY,train
1237678619581415680,4802207286625064960,18.67503,16.98232,16.12662,15.67978,15.38163,0.05923134,GALAXY,train
1237678619576893696,4809900569551722496,24.45613,20.49578,18.78773,18.17441,17.78887,0.3604819,GALAXY,train
1237679580547056128,7060666031011026944,23.60202,21.77278,20.31437,19.42312,18.98358,0.2298663,GALAXY,train
1237652943171420672,6915286952892979200,24.64776,22.17608,20.4824,19.48615,18.90823,0.5577407,GALAXY,train
1237651539780567552,549564805854291968,24.54137,22.43894,20.76938,19.63231,18.89846,6.268955e-05,STAR,train
1237678619580433408,4804447816092243968,22.93514,23.60439,21.53168,20.1692,19.65068,0.6827986,GALAXY,train
1237666338116600064,448142827554105344,18.95739,17.19144,16.36599,15.97835,15.69358,0.04775053,GALAXY,train
1237658311328858368,9274177582454298624,21.13865,20.91615,20.88918,20.74403,20.86094,1.480454,QSO,train
1237658311329447936,1072991722641844224,20.44554,19.48091,19.21701,19.12343,19.0594,-0.0008865539,STAR,train
1237658311331807488,7696871498720761856,21.5591,20.63925,20.38745,20.10855,19.92247,2.241951,QSO,test
1237678879956664832,10503581107936843776,23.22545,23.11185,22.52602,21.49156,21.51057,0.728416,GALAXY,train
1.23765624223e+18,823140900191365120,17.42631,15.84181,15.09151,14.68825,14.42782,0.04789161,GALAXY,test
1237667781774148352,6639480505409755136,23.02839,21.57432,20.47805,19.56211,18.94008,0.6004215,GALAXY,train
1237678859530339328,4608521166063425536,24.90817,21.3571,19.60245,18.84693,18.44747,0.3947424,GALAXY,train
1237655502957314560,9611877733035694080,21.46127,21.38358,20.98022,20.92269,21.23092,1.289232,QSO,train
1237661949170745344,1802599338220742656,18.92311,17.124,16.43396,16.01083,15.67059,0.05357034,GALAXY,train
1237663231225168384,2865585478021703680,21.56387,19.47158,18.44194,17.94749,17.6671,-0.0001300227,STAR,test
1237678859532501760,5702827710222718976,20.54763,19.51522,18.15393,17.56101,17.21652,0.2352992,GALAXY,train
1237666210343420672,4934854024975636480,22.59173,20.77561,18.87985,18.18868,17.75094,0.3576432,GALAXY,train
1237658192143974656,1044962425272559616,21.943,19.27204,17.80749,17.20645,16.51418,-0.0001192458,STAR,train
1237662701871693824,5618365151189424128,24.63466,21.9474,20.89056,19.76227,20.35162,-6.016575e-05,STAR,test
1237651191357178112,4162651055954614272,21.90137,20.72671,20.38053,20.13917,19.84935,-0.001089329,STAR,test
1237662224081748736,4357302546936911872,24.18612,23.46033,21.92936,20.73716,20.20276,0.6486914,GALAXY,train
1237650797286654976,5396662923505719296,26.06907,22.30561,20.72948,19.7895,19.44446,0.40755,GALAXY,train
1237661966898233600,9445296764800489472,21.88508,21.90792,21.83171,21.76579,21.373,0.0,GALAXY,train
1237678854696141824,4595961168049494016,23.78897,22.23813,20.56428,19.5313,19.06285,0.5091175,GALAXY,train
1237662224615342336,3727883536666042368,20.36367,19.46177,19.22682,19.13467,19.22056,5.619576e-05,STAR,train
1237662224617373952,12315292885247612928,21.32965,21.28468,21.36479,21.12684,20.71009,1.822797,QSO,train
1237661959374045440,7584266388459771904,20.347,20.09759,19.97697,19.97774,19.64213,0.8529114,QSO,train
1237661959370899712,9497106577318238208,24.7829,23.07657,21.09491,19.42831,18.50977,-0.0002011827,STAR,train
1237661137425858560,9931701196674062336,18.90505,17.93608,17.5792,17.44326,17.42015,-0.0003394427,STAR,train
1237661137423302656,3672759245339729920,18.72643,17.62924,17.27533,17.11774,17.08571,9.798624e-06,STAR,train
1237661387605475840,7803855078692247552,25.9247,22.00364,21.79034,21.32989,20.68314,1.020196,GALAXY,train
1237673283588718848,3637786804217815040,19.34528,17.87259,17.22929,16.98224,16.87565,8.237693e-05,STAR,train
1237680502891611648,6711587584483809280,23.40377,23.52815,21.47373,20.08561,19.27068,0.0001604752,STAR,train
1237664668444786688,2246226171660363776,20.66753,19.52406,19.1223,18.95292,18.82279,0.003245968,GALAXY,train
1237656242245403392,6911948835138066432,22.98139,21.88419,20.12704,19.31914,18.79871,0.4758877,GALAXY,train
1237662698114515456,2087542457049835520,19.90405,17.96232,16.98212,16.54482,16.19189,0.08567254,GALAXY,train
1237680276867187200,8671692487000348672,22.3539,20.79287,20.36563,20.24909,20.71955,-0.001291947,STAR,train
1237680276868497920,7094570300696975360,24.70771,20.84531,20.43379,20.29862,20.16951,-0.0001685994,STAR,train
1237662223523774976,5208594208336926720,23.82081,22.53116,21.07997,19.99601,19.34155,0.587779,GALAXY,train
1.237679318016e+18,12697008411843516416,22.56382,22.45044,21.77823,20.72215,19.98787,0.7759022,GALAXY,test
1237679318019211520,12738651864754837504,25.53155,23.88088,21.58998,20.53922,19.78263,0.6334629,GALAXY,train
1237680276873806336,8661550305861982208,21.33926,21.30259,21.33814,20.9992,21.08288,0.8628973,GALAXY,train
1237680276872364288,7067336767536650240,22.44022,20.56794,20.28796,20.02241,20.04701,-0.001082707,STAR,train
1237665547818696960,3836034799378735104,24.39969,21.37008,19.79041,18.82308,18.21481,0.0001735607,STAR,train
1237679433445605632,7920903866924947456,21.25987,20.64798,20.54574,20.42707,20.21521,2.342236,QSO,train
1237665570369242112,9610896968680495104,22.73519,22.02592,21.68134,21.61606,21.29741,0.08392536,GALAXY,train
1237651737370624512,5351535118447302656,25.90515,23.64708,20.92455,19.54613,18.97236,0.7118528,GALAXY,train
1237664093974823168,12003358132158093312,21.34447,21.02176,21.03506,20.84642,20.79233,1.938929,QSO,train
1237666338113978624,443605969780369408,20.14059,18.44244,17.6475,17.30945,17.04441,0.1347768,GALAXY,train
1237666338114765568,754432419578275840,21.45761,20.23792,19.10468,18.57379,18.24162,0.2621511,GALAXY,train
1237666338116600064,783703887793121280,19.64631,17.88097,17.05983,16.65682,16.3912,0.04311385,GALAXY,train
1237666338114830336,445936383048050688,19.08258,17.65776,16.99152,16.56397,16.25171,0.05050365,GALAXY,train
1237658311331872768,1076367498049251328,20.29018,20.26272,20.23775,20.03447,19.9559,1.915853,QSO,train
1237663783128728320,8860892582823352320,22.62917,22.51383,22.24804,21.96104,21.96176,2.115853,QSO,train
1237663783128989952,1270073688154204160,24.12456,20.82875,19.32708,18.15115,17.51286,1.605757e-05,STAR,train
1237663783129186560,1274555576889665536,24.07841,20.77494,19.31092,18.02183,17.30352,3.22616e-05,STAR,train
1237669762798453504,4966496599981447168,26.35467,22.21596,20.81201,19.87323,19.41053,0.521504,GALAXY,test
1237666215680606464,5251369892725413888,21.66699,19.52181,18.20966,17.59111,17.17225,0.2284337,GALAXY,test
1237667734493069312,2668441116482758656,24.03127,18.74749,17.50712,16.96833,16.59127,0.1054352,GALAXY,train
1237678619583185152,4797702587452512256,23.86637,21.65325,19.59404,18.80837,18.34191,0.4793796,GALAXY,train
1237678619556249856,4835901826380617728,24.41326,20.34687,18.7455,18.11693,17.74376,0.2498711,GALAXY,train
1237668296604647680,3089635167426340864,18.53766,17.6304,17.26819,16.99009,16.86644,0.06835236,GALAXY,train
1237666302167548672,467361191648323584,23.46071,23.94085,22.47193,19.94761,18.51722,-8.384694e-05,STAR,train
1237666302168203520,1195795355204085760,25.22816,21.66256,20.0638,18.89637,18.28045,0.0001473538,STAR,train
1237659324944220416,1306044761433466880,19.59231,17.83489,17.08214,16.70561,16.33776,0.04213645,GALAXY,train
1237660962939535872,5229816981373605888,24.18797,22.33341,20.53248,19.64523,19.24906,0.519626,GALAXY,train
1237660764845506816,9933867229799274496,21.48894,21.55027,21.17863,20.88719,20.9725,0.8773161,QSO,train
1237660240312401920,799450818347558912,20.18306,20.05315,19.7979,19.7584,19.53668,1.109112,QSO,train
1237660240312992000,463890590711441408,20.21984,19.76653,19.54317,19.31006,19.28462,1.563573,QSO,test
1237659330317779456,12284960653643634688,21.42276,20.86354,20.65584,20.64084,20.18551,2.574531,QSO,train
1237668348135473408,1920907344611403776,18.44376,17.37177,16.91717,16.57293,16.42776,0.09013809,GALAXY,test
1237668348143731456,6184824750189336576,23.53027,22.27589,20.7838,19.74058,19.26761,0.5062982,GALAXY,train
1237658192147120896,12004434278945675264,23.68688,22.31571,21.73807,21.07406,20.5858,1.672832,QSO,test
1237658192148693504,11521339380678809600,22.33406,22.2372,21.94233,21.62707,21.73039,2.148686,QSO,train
1237663789560234240,4115314330760927232,19.41633,18.44668,18.05559,17.90843,17.86035,-0.0003495971,STAR,train
1237665570368913920,9614125409798215680,21.52997,21.72676,21.43025,21.41687,21.19398,1.240357,QSO,train
1237665570369176320,9614109466879612928,21.26061,21.58447,21.23347,21.11674,21.57806,1.179645,QSO,train
1237664092898722048,2170910448315033600,20.41271,19.10239,18.84551,18.80306,18.77156,-0.0001059414,STAR,train
1237666210312225536,5625076569779492864,23.74279,21.41755,19.67926,18.88482,18.42731,0.4427075,GALAXY,train
1237666464259572480,2591982176476096512,20.01428,18.67935,18.28514,18.11179,18.00799,-0.0003648209,STAR,train
1237679433451635456,8911644395209775104,23.24671,22.57834,21.02627,19.77811,19.21399,-9.339437e-05,STAR,train
1237661959373848832,9560220743792613376,21.40364,21.50554,21.12715,21.10019,20.72995,1.458684,QSO,train
1237662306735358208,1565132864620619776,19.88082,18.34981,17.5157,17.04365,16.70604,0.1098487,GALAXY,train
1237662306728411392,1556022860575696896,20.02329,18.22879,17.31762,16.91703,16.55775,0.09769507,GALAXY,train
1237662224615670272,12111379378023454720,21.97907,21.86044,21.79003,21.78798,21.45989,1.58748,QSO,train
1237662224615670016,1850996542027098112,19.08219,18.93283,18.86147,18.84604,18.62529,2.107407,QSO,train
1237662224617177344,1.2315256326486e+19,21.10671,21.31374,21.09756,21.01568,21.22214,1.299086,QSO,train
1237658206121295872,3286624499738372096,20.47743,19.39526,19.13385,19.00701,19.04427,-6.670407e-05,STAR,test
1237658206113104128,8314946846469675008,21.07606,20.10114,19.72576,19.57086,19.53254,0.0001977031,STAR,train
1237662474229449216,12091052707097630720,26.3916,24.02356,21.84075,20.64138,19.93755,0.7396495,GALAXY,test
1237678859554587392,5252402884184922112,26.77112,20.52961,18.85784,18.16928,17.79385,0.2786588,GALAXY,train
1237678859548492288,6969340043875080192,24.78668,22.83177,21.50097,20.13338,19.86569,0.61416,GALAXY,train
1237673285198872576,3637928641217798144,18.74489,17.06927,16.29077,15.98267,15.82226,4.575693e-06,STAR,train
1237673285198938368,3637920669758496768,20.61363,18.9822,18.24306,17.96675,17.84296,-8.426685e-05,STAR,test
1237665566073094144,3141358398168131584,18.83165,17.02605,16.18517,15.7965,15.5038,0.09497422,GALAXY,train
1237665128548270592,11541605854601304064,23.7474,22.9426,21.83832,20.7521,19.92594,0.9703103,GALAXY,train
1237665128555610368,2397212221940721664,20.46691,18.64918,17.64482,17.15667,16.71086,0.1169766,GALAXY,test
1237665128556265984,4360813562509416448,24.38936,22.35226,20.9644,20.00242,19.70063,0.5126374,GALAXY,test
1237662701874054400,5631930925099276288,22.15235,21.38998,20.75377,19.75037,19.07362,0.0003131613,STAR,train
1237664673789313280,2272141942064179200,24.36717,22.71643,21.04947,18.86181,17.64416,-0.0001239243,STAR,train
1237664673790362368,9986997286507665408,25.47291,22.54016,21.32255,20.42451,20.1983,-0.0005316668,STAR,test
1237664673787871744,9984643507024058368,22.05049,21.48184,21.5546,21.53967,20.92426,2.294112,QSO,train
1237668296592982016,2938667001675016192,20.02387,18.53089,17.85144,17.44099,17.15021,0.06369956,GALAXY,train
1237660962940125696,11532802339640727552,21.74012,21.66699,21.50053,21.25636,21.4066,0.9280689,QSO,train
1237662337860960768,12095749545339934720,24.17958,22.28293,21.93357,21.535,20.55245,0.8404139,QSO,train
1237661434315473408,7463755241114327040,22.68082,20.51645,19.43593,18.72555,18.60056,0.1875914,GALAXY,train
1237664093975019520,2177597953416390656,16.7713,15.80834,15.53062,15.44534,15.40826,0.0009066747,STAR,train
1237678619560313088,4825772019730896896,23.45473,21.3324,19.47182,18.85325,18.44135,0.33879,GALAXY,train
1237678619573944576,4858520148997593088,24.21324,22.1886,20.44643,19.40934,18.8001,0.5149393,GALAXY,train
1237678619575058432,4852694936477521920,24.96568,22.66298,20.79765,19.90388,19.58868,0.4709189,GALAXY,train
1237659327093735936,9466594861262329856,23.24878,23.95381,21.51083,20.4548,19.57632,0.8132827,GALAXY,train
1237661362371297280,1647297992849385472,19.10356,18.29407,17.94916,17.78635,17.73275,-0.0004831812,STAR,train
1237680502891874048,8678500657077180416,24.52235,24.29993,22.18714,20.72952,19.94175,0.7850806,GALAXY,train
1237679433445081088,2961228702899267584,20.6705,19.22558,18.66743,18.45047,18.36657,-0.0003520703,STAR,train
1237659324421898752,12289378491380815872,21.689,21.50594,21.32938,21.31203,21.33081,1.494967,QSO,train
1237665547826692096,4415884527471450112,24.76875,18.34331,18.06672,18.01208,18.0201,3.275297,QSO,test
1237665570364850688,9080440061670217728,21.12274,20.83347,20.6853,20.64637,20.45338,0.8388731,QSO,train
1237665570365309184,7103369141525174272,20.03946,19.10609,18.82479,18.76684,18.77427,-0.0007601365,STAR,train
1237665570365637120,9077270169697671168,21.81216,21.61407,21.55865,21.27468,21.37457,1.584172,QSO,train
1237679322325909760,8145907652142323712,21.41199,21.45693,20.94456,20.61399,20.52597,1.429102,QSO,train
1237661362372870400,8364535646019409920,21.95202,20.71737,19.98568,19.62113,19.33746,3.442732e-05,STAR,train
1237662701865140992,7109025849039673344,26.95834,22.93144,21.07581,19.711,19.09552,0.6502586,GALAXY,test
1237655125002223872,5370584711415748608,24.42477,21.84023,20.14824,19.26406,18.88155,0.4462603,GALAXY,test
1237660962943008768,3630074828972728320,19.97579,17.74284,16.82917,16.50863,16.33442,-3.220777e-05,STAR,train
1237661362374443008,6817463401406814208,20.01589,19.16359,18.88195,18.79973,18.84802,-0.0001412943,STAR,train
1237663783127352064,4037526081129175040,25.35403,22.20433,21.64047,21.46201,21.53434,1.477142,QSO,train
1237663783128924160,1271212232511875072,21.9782,18.92686,17.38201,15.71265,14.82028,3.467891e-05,STAR,train
1237665570368651776,9614258725583083520,20.495,20.46742,20.22636,20.11508,20.13162,1.395494,QSO,train
